SHA,ETAG,Author,Username,Additions,Deletions,Total,Date
e44dc58f94b263784860dad28a4d7747579492fc,"W/""6b0c9d6da8483315fc3eb6f7b0399cde29cc5b0b6a40aa5285bb2515006a2711""",Oleg Grenrus,phadej,8.0,5.0,13.0,"Mon, 23 May 2016 06:09:06 GMT"
2aed9b4e1e20e79b1a52ec9da6ada6bfad021495,"W/""bbb143eab86218a7d6478716c0a58b0e606f7b368f8a520182ec539d483c85cc""",Oleg Grenrus,phadej,17.0,8.0,25.0,"Mon, 23 May 2016 05:01:38 GMT"
769892a8ae2ce9d82f5d907ff68070fe51d1101c,"W/""e5f1cbb3f3553d490d11d5d5c30e145bb637eea7f5dff733bacd235487d194f6""",Oleg Grenrus,phadej,15.0,6.0,21.0,"Sun, 22 May 2016 21:16:29 GMT"
371a7c446683095f753507129645a19270406a60,"W/""5fa308b888e547ca1500918f28899050a59c0095b3a5dbeee5a142e3a184e7a1""",Sid Kapur,sid-kap,2.0,2.0,4.0,"Sun, 22 May 2016 21:03:51 GMT"
ba7d326e6c5eba39d4e1f43d7b081bea2fbfbff1,"W/""0ae555546e57851ea2f3e411a898e9b5d6b226f99a8c1b56142130ae9c86bf80""",Oleg Grenrus,phadej,4.0,4.0,8.0,"Sun, 22 May 2016 21:02:32 GMT"
30ba6832c84aac346fba8365b5d19400799b7f8c,"W/""bb8fb91e84f5c9577924b71a06a93fdaaa8dfdcc854c74369ebb1c1448b46862""",Oleg Grenrus,phadej,4.0,4.0,8.0,"Sun, 22 May 2016 19:22:47 GMT"
5be6db0eaf3f31f3a1d02ec476551c6d2c6bc3a4,"W/""8aeff55afff71fdca3d4b2160fd91ecdea9f498068dd653c58f0ba5823f16a63""",Oleg Grenrus,phadej,16.0,25.0,41.0,"Sun, 22 May 2016 14:59:55 GMT"
f9eda0a1a5a7ddbfc21d497ac0a10cb37e92a577,"W/""9e6323b947e4aafbecbe85a9a529a5696882f26e808748a36efd02acbffb04d9""",Oleg Grenrus,phadej,118.0,5.0,123.0,"Fri, 20 May 2016 10:57:54 GMT"
4dd62be8c5d380cc8f260cddb1510ac73f409663,"W/""e03ce35ff3bbb82645b9491f0af3548eb72d37a571dacdad31b0ae065c65ef29""",Oleg Grenrus,phadej,118.0,5.0,123.0,"Fri, 20 May 2016 09:27:24 GMT"
eb610e6b105ea108e6e11be7dd2429ea10ade48c,"W/""454e832274af403dfe8f6c6f96b51413d01a0fa0c4ff4693eb83df91ebdd3f95""",Oleg Grenrus,phadej,342.0,191.0,533.0,"Mon, 16 May 2016 15:34:35 GMT"
06f5112344fce5cba831cc71cdcf7fc5320112c8,"W/""869b914df2a7032586b13ebcd44c2da7ddf56c139da45a15318dd742ace9e8b2""",Oleg Grenrus,phadej,342.0,191.0,533.0,"Sun, 15 May 2016 18:34:02 GMT"
29e5ca576b9ae2ae3fe682dde6ce559ceb7384cd,"W/""2d4054aae341caf1e669e22a8c040c8bec0459c35aafd3c5e8d2fa9619881830""",Oleg Grenrus,phadej,23.0,5.0,28.0,"Sat, 14 May 2016 13:10:22 GMT"
843b4b001b2550140a4c03d68e1f514ac8a90bb9,"W/""57f4d3262761f625515f2df4b12b7f5abda63f2e864082d92494e59450842801""",Oleg Grenrus,phadej,23.0,5.0,28.0,"Sat, 14 May 2016 12:15:01 GMT"
47109a42b771362d2039089931a342209ce17594,"W/""e901cc8d40118fe12cf53fc8686350654df442726a3636bd7f606944e03cae5e""",Oleg Grenrus,phadej,72.0,0.0,72.0,"Sat, 14 May 2016 10:51:12 GMT"
fb8d90e203caa895fe469c80503f5d309b6eaf80,"W/""8ad248c6191eb06f9b7008566cca401b5a54604a3902d1a6b1a8e00c65fad611""",Oleg Grenrus,phadej,72.0,0.0,72.0,"Sat, 14 May 2016 10:02:05 GMT"
fb173c01a7fb89828f9ff50d1d366e13048b14bf,"W/""17e7c9816ff132d782df2baded83b935c90373d6000d7986ebed966674ebb735""",Oleg Grenrus,phadej,4.0,4.0,8.0,"Fri, 13 May 2016 20:11:19 GMT"
4206c647ffd8c0df8d26419cbe7602e4b8eed7fe,"W/""7a6332c157437c2cc101e8e043221e08dd2995ebb4c7459a49a97d00c7d8a48e""",Oleg Grenrus,phadej,4.0,4.0,8.0,"Fri, 13 May 2016 16:58:34 GMT"
c147b6907c7de5093f11ddac78609dc124a55225,"W/""800bf10e5579abd7240a13664f217c32b2ae58ad096c0621c7876fc5f160c448""",Oleg Grenrus,phadej,74.0,4.0,78.0,"Tue, 10 May 2016 04:19:12 GMT"
bf18ce075d59c1c3f7ede22dba2062848cca6a14,"W/""43a19bc81cf82a4dd5446f596553012b6ed7d26d59942e8099f1df81823c1431""",Nils Blum-Oeste,nblumoe,74.0,4.0,78.0,"Mon, 09 May 2016 19:23:49 GMT"
4a2d164033249f83df76692ed8723987f4990506,"W/""cdcbebbd2c9be84209ca662938dc8ab41e9cdf1f9aba41aedd2311477053663d""",Oleg Grenrus,phadej,23.0,0.0,23.0,"Sat, 07 May 2016 06:54:44 GMT"
e074e305611d931e893ac487c785a8fe9c08fd30,"W/""64b421419a88043dfe46b246f924b020ac716264335ee0f85d508cd7285730e2""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Fri, 06 May 2016 17:58:42 GMT"
248b8671ff68c60240da753f7ad763addd186024,"W/""efc28f181ae76c5d0a97403072f794f1ac79129aff6c96a51cdeaa56b7861711""",Oleg Grenrus,phadej,88.0,66.0,154.0,"Fri, 06 May 2016 17:56:07 GMT"
4a83e08d079ae78bf4d7caf9eb649172c4506a82,"W/""a9516209438582c1df181956672d542bccf369a29364401fa6b1bafa30fb3819""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Fri, 06 May 2016 17:45:36 GMT"
8ecd2d2676e12c62127148349163d1e0f4ca476a,"W/""9477bee3a868a20401a94af5f35d26dca1910c5019ed810949f853377cab0cab""",Oleg Grenrus,phadej,90.0,5.0,95.0,"Fri, 06 May 2016 17:41:06 GMT"
9eee8d5875a1ed4dee25852266c573f999177b45,"W/""ee432e0851f47d1b0cf975798f881fd52cd955f74b96f0b09f76b7ab14174084""",Oleg Grenrus,phadej,17.0,7.0,24.0,"Fri, 06 May 2016 17:40:41 GMT"
3f58c4070648e9dfc41b31bc991167bf04bff6e6,"W/""72c0bc8176a909ab9043c8bd0bb088da7e2d9a6b02cb9776718e1a63cb95e0b2""",Nils Blum-Oeste,nblumoe,17.0,7.0,24.0,"Thu, 05 May 2016 08:20:06 GMT"
e0859362b7177db898f5246acd073801af9d1b11,"W/""0d2394e8b23cbce085bf7b21470ef4b173e9742505d36a4a0736fcab021a476b""",Daishi Nakajima,nakaji-dayo,12.0,12.0,24.0,"Tue, 26 Apr 2016 04:15:51 GMT"
9bb7549a2dce1e7b4cb97667319e1b9ba2d88b46,"W/""25771904c597b7f99cc48327837bb4e9c63689347708f99c3c57237c60d2ece6""",Daishi Nakajima,nakaji-dayo,9.0,6.0,15.0,"Tue, 26 Apr 2016 03:57:58 GMT"
da344cddec804ee9720c0609d9e280dc381f3e55,"W/""2bb83240fc90ede8bccb3c060bbf68e19a5bb0bf55a98fc0bb1f0623d724b5f9""",Daishi Nakajima,nakaji-dayo,86.0,4.0,90.0,"Sun, 24 Apr 2016 16:59:51 GMT"
9cd79e31d0f9ed31cb9f59a3b67734bb5c19fe3d,"W/""b4fdf8c13717d95f1046f6d5bf2d59b05d41c44a3696ce80459fac3ed60c6882""",Oleg Grenrus,phadej,6.0,2.0,8.0,"Mon, 28 Mar 2016 20:25:22 GMT"
227f2bec119e5a807284a10eed180469c56e32b4,"W/""1504f58d37442489f6d9b9d1a96c6a3dfb5c99b80834409d4de7516c0ca4e874""",Oleg Grenrus,phadej,2.0,0.0,2.0,"Mon, 28 Mar 2016 20:20:07 GMT"
e53d065d32130c0d57b0b9c17393b059d740e999,"W/""65dca0d48a939c200d74384029e410e4c93cc1632eb0c873b3c6899a4264feb7""",Konstantin Zudov,zudov,2.0,0.0,2.0,"Mon, 28 Mar 2016 12:45:48 GMT"
cb0941060e9d3e93b001b620b7ff2f38b88c9d6a,"W/""7f590f467f0dd4f23542fcf802790a7594dcd54ec9cc459152a752c17ddee945""",Oleg Grenrus,phadej,21.0,1.0,22.0,"Fri, 19 Feb 2016 14:08:04 GMT"
a31703a4479366090584678b17966983c18bc759,"W/""4264f4d56d580a05c03a87fff402bf43d586e8299e4b0d39f2904aa25cab635c""",Oleg Grenrus,phadej,21.0,1.0,22.0,"Thu, 18 Feb 2016 14:20:34 GMT"
c0a30f6669487649f198a8d6697143780d657953,"W/""0ab8b1be125eeaa166020b7f59650b933efdc3ae3a0b91def5ea6a00956c0119""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Tue, 09 Feb 2016 16:32:13 GMT"
e3e579c8be836909af11da7dc581524b8ea5eef7,"W/""d5564251189e97148b3204609d38c4933a501d5dd8bdbbf40c6a49d2f405c950""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Tue, 09 Feb 2016 14:25:31 GMT"
489659a61fdb150ee1785c4954cde93a5078df2e,"W/""74b4e9b98e37b9973668e18702c2695606aaca8a1122b027e499f923dacbc496""",Oleg Grenrus,phadej,0.0,1.0,1.0,"Tue, 02 Feb 2016 11:58:15 GMT"
83d34f364f5a7d75310c5cf133bdc89670154523,"W/""6dd8afc10e15033eea89b4b7c6df333703c0f550c3760a81344466e01634f2d8""",Oleg Grenrus,phadej,13.0,2.0,15.0,"Mon, 01 Feb 2016 10:39:33 GMT"
eda2c8abede0bdf7e0bf9f2ee6dc75e6660bc424,"W/""cbd0570140eb6af8178f94ff64d43c2cc2bd0cf5fd2849958f1d85d328b17d17""",Oleg Grenrus,phadej,3.0,1.0,4.0,"Mon, 01 Feb 2016 09:54:40 GMT"
e48bc07d69c2518d5d5fbb576b8e9b3f60478bad,"W/""945fc8b2c76f502d16206aef5dc493872f43f5f326c2b8a41f514590d069fb6b""",Oleg Grenrus,phadej,10.0,1.0,11.0,"Mon, 01 Feb 2016 08:38:07 GMT"
36de1470385b2c11d5432d065364a28faaf6ef30,"W/""a76904130443ea88d8b9dcc5e62dd8afdaf410bac27b82b5abb9d85d669cd043""",Oleg Grenrus,phadej,20.0,11.0,31.0,"Mon, 01 Feb 2016 08:35:57 GMT"
8354c88cdf6c24eac8ac431e89b6de9808dbef62,"W/""20b5cd0c11f9516b0af81a9d38b920d8cb47a5b98302129d6aa2d3bafb8d7f72""",Oleg Grenrus,phadej,74.0,9.0,83.0,"Mon, 01 Feb 2016 08:35:41 GMT"
a80895850b0bc786a474b6885e59feb9c6b3cacc,"W/""fa6b696d2e9c48320a32754dedd23b20eca3833ff2bee7e2e4c70b1cb37af8bd""",Oleg Grenrus,phadej,20.0,11.0,31.0,"Mon, 01 Feb 2016 07:11:54 GMT"
26c62a4e8984adcb4e80c865db8b31931f52c3f0,"W/""14ef4717f48a47991da948ac02a4667398b857c68ba6db121f2fd92bbcdc2362""",Oleg Grenrus,phadej,5.0,0.0,5.0,"Mon, 01 Feb 2016 06:57:24 GMT"
38fe4a086481b1348cd3376fd02377c4ba6d7422,"W/""8106401a2fd8564395be23dacc5c254e444924d6dad3943b205ad039b22c372e""",Oleg Grenrus,phadej,11.0,3.0,14.0,"Mon, 01 Feb 2016 06:54:52 GMT"
5beb5732fa6b568a77c6ece840b146153a79eeef,"W/""ed262ba8d212adf2d5eed9c45ea8c896d166b05822713d4d2c272028a00f11e4""",Oleg Grenrus,phadej,58.0,6.0,64.0,"Mon, 01 Feb 2016 06:50:55 GMT"
11e8fc367eb8540d3295c5ec7e58b7f95290fdda,"W/""dcb3480dfb2a57ede94d5104992cb67622b3cc6067099344e7ec53d41e8ec7a9""",Oleg Grenrus,phadej,3.0,0.0,3.0,"Mon, 25 Jan 2016 06:24:16 GMT"
cc3041162217d629688015142678dc32f7b8cecc,"W/""d7c654a5a8ae5de6ee054b882107f997aa692ee3428d9a5c4e957b02c84b2839""",Oleg Grenrus,phadej,54.0,22.0,76.0,"Sun, 24 Jan 2016 19:10:26 GMT"
d99c17015dccdbdbc716ba15962aef7db262b68b,"W/""a9efa312b90e4c43945df86f0674b5afe0722b95bb32d91dbe029230fc61e095""",Oleg Grenrus,phadej,8.0,10.0,18.0,"Sun, 24 Jan 2016 13:11:44 GMT"
83ce51349f885afef652423263ded7fc0c804d5a,"W/""41afb5f2f0aa7ab195814855e029af78e55c3a3485158fa4b4e68b564d5a11bb""",Oleg Grenrus,phadej,56.0,22.0,78.0,"Sun, 24 Jan 2016 12:39:42 GMT"
dc8b0eb017052989704b5e3844f5a331542208e3,"W/""92ae5d90f27ac7db143ae2cbed1ee84cc3c3afe24d837eef1dabdb13308e3dba""",Oleg Grenrus,phadej,73.0,45.0,118.0,"Thu, 21 Jan 2016 15:45:13 GMT"
d25609b03370889104dbca2b1ca8e6144601b6e3,"W/""dd37acdae4cf6ad281cb64f7d4cef95623433aed87dfb53172919c4f75fa9df1""",Oleg Grenrus,phadej,73.0,45.0,118.0,"Thu, 21 Jan 2016 14:56:10 GMT"
1300af2a7ce5554a32d745e4b3284a2a50876a04,"W/""7813d983ef6b99783882da44c76102b9dc6928b4494dd4bd2cf03d872df591d1""",Oleg Grenrus,phadej,8.0,4.0,12.0,"Thu, 21 Jan 2016 08:06:46 GMT"
49249c88ca4d8fea8ad11d0d43865825b3867a0a,"W/""55feab3d48db58435a4b98d1df3b4bac2852ca4370d92d0381304287e6e7ef41""",Oleg Grenrus,phadej,8.0,4.0,12.0,"Thu, 21 Jan 2016 07:46:08 GMT"
f954926016f2008d8ffdec77f655ae9d77610727,"W/""5d1a47c1743358d74b78c44584a746bb61410fbbf3ae90edce080adb4e012f68""",Oleg Grenrus,phadej,678.0,675.0,1353.0,"Thu, 21 Jan 2016 05:50:23 GMT"
f1cf832f060c80b57a339c815c2ff4b0588bc099,"W/""477b8f58ba8140967669802132313a47b2f43e114528db44291607b0dd03c916""",Oleg Grenrus,phadej,678.0,675.0,1353.0,"Wed, 20 Jan 2016 19:52:54 GMT"
e1e0e31887affeb2c7908c0d3b8927ce39cc9cc9,"W/""2e3909bf759f62fe8582193d20bf45b588f085a0369b2f5decd64a26eda3b753""",Oleg Grenrus,phadej,391.0,382.0,773.0,"Wed, 20 Jan 2016 18:57:22 GMT"
8245b3cb954934435bc7922fee73477113a01dcf,"W/""f20f3d991172b00c77f3b3c453b9f0db4aa4e829192eb645a25d59f3c4471408""",Oleg Grenrus,phadej,391.0,382.0,773.0,"Wed, 20 Jan 2016 17:44:00 GMT"
d5c952358a65bf8533191bab254600ad1b09851d,"W/""816e2308fc2844f57f939b3c23d25ab711efa2af710714465974349acd55e599""",Oleg Grenrus,phadej,1318.0,1217.0,2535.0,"Wed, 20 Jan 2016 14:12:49 GMT"
c1f631e3c53a8f023375d1ed2b8a1633de7ae433,"W/""9474f4a606bdd529125168462004222b553bda4876dadb97e88f2b3020199df7""",Oleg Grenrus,phadej,5.0,8.0,13.0,"Wed, 20 Jan 2016 12:31:25 GMT"
e806a94d1daf26b8657cec2d72ab78aeaaba4521,"W/""d49420ff71f958fba13de57902719c8b79d80ca9b6b0770d96ddea2df280c40b""",Oleg Grenrus,phadej,855.0,849.0,1704.0,"Wed, 20 Jan 2016 12:19:49 GMT"
9d708d248f14a4032b0a717f1757adf795e050d2,"W/""58391362d6ca2bab727dc10628ff3da551657a75e7a4ecd9ea0e992bf97533fc""",Oleg Grenrus,phadej,487.0,389.0,876.0,"Wed, 20 Jan 2016 12:04:53 GMT"
a96a0ef15c39940b6154b2e7a9fcc23936e2aa3f,"W/""a4bfdd9ada58f9de9e872afa09a490d2fc5d8774bf5753e09fe8bd14478bc22e""",Oleg Grenrus,phadej,538.0,156.0,694.0,"Wed, 20 Jan 2016 07:56:02 GMT"
449ee122b7843736bbd012ddbee32af5683d938e,"W/""8272f29dfb1b4c982787c7b7535cd1b4998ea67cb69a7f1169a0b3774fc5a5ac""",Oleg Grenrus,phadej,59.0,10.0,69.0,"Wed, 20 Jan 2016 06:35:24 GMT"
c6e8ed69669655441cee1ba656c384c3b1386324,"W/""40436720c67cfa16dabf3abdb6207d53cce1f4baec3da3056a4247af487bbae4""",Oleg Grenrus,phadej,91.0,11.0,102.0,"Wed, 20 Jan 2016 05:47:30 GMT"
f4abd7c5c9dc1e436f29cec65dcff7c5ff88157d,"W/""ce99bda2fea850b1956d9cf0c266b94e704b4a8e548cc52892fd8bdcad8716e7""",Oleg Grenrus,phadej,18.0,15.0,33.0,"Tue, 19 Jan 2016 18:28:00 GMT"
f70feee20756064dec072f2ebbc8b1dcd019fac4,"W/""c692dcaad96d805c55275786c10ce78c5f26c3d2d7f7979b4d9a969293b2cbfd""",Oleg Grenrus,phadej,80.0,76.0,156.0,"Tue, 19 Jan 2016 18:02:54 GMT"
4add4dc3820a1636f79ed9bef00b14eab9ea2278,"W/""61ac16e6b3097d2d96f9ccecc8bef46dcd955d5647fb26fe318fcfd6ed4f4cc4""",Oleg Grenrus,phadej,297.0,51.0,348.0,"Tue, 19 Jan 2016 17:39:49 GMT"
d56ecf8e79fe1ba478eebc2983428164348f8f84,"W/""514c57f98828a60c407f119d82adb5cfed97728d38392b38808b652dd95185e3""",Oleg Grenrus,phadej,49.0,35.0,84.0,"Tue, 19 Jan 2016 12:03:18 GMT"
3eb33838e73059eab1c837f4967a312044d63052,"W/""0a570e721aec41ac4c4ad25259475af2ac2903314f5c664f26bc585450ae7bed""",Oleg Grenrus,phadej,49.0,35.0,84.0,"Tue, 19 Jan 2016 11:43:51 GMT"
ecc51e8df3f9fbe75ba7946adafceae488b5db2d,"W/""e4d10139d0772cbdf9ebcfe57902a45b04e15f739836a9b4bf20b8e6843a40ac""",Oleg Grenrus,phadej,8.0,0.0,8.0,"Tue, 19 Jan 2016 08:45:07 GMT"
7c0712fc587dae0a50b08ebbd0bad00cece41161,"W/""7d148f811d1f39931091af95b11aa1c3f5f9094f1e499fd8920f2430a761ecba""",Oleg Grenrus,phadej,2.0,2.0,4.0,"Mon, 18 Jan 2016 16:59:53 GMT"
8a6f4554e28f70ac778d68152388dd62d20b4646,"W/""c71cab5f49a0fd21cbe8b0d0a2f9aaa10abf37faf4b194fb2a51878d6ce76686""",Oleg Grenrus,phadej,2.0,2.0,4.0,"Mon, 18 Jan 2016 16:42:57 GMT"
927a3e368296de7960d8fc5cfc2d92f66d912861,"W/""0f1ff501d9903ebbddc2d603025bf80f54c1e3995f880cc9cc62e8c10d21c631""",Oleg Grenrus,phadej,198.0,91.0,289.0,"Mon, 18 Jan 2016 13:33:03 GMT"
9501d384f2d9dd221e1015df74ec9d0319192803,"W/""36d7481b7e90d5063e8a75be7e6a56fb370a65d1a9a2c87383827d79b6e4bd9f""",Oleg Grenrus,phadej,189.0,79.0,268.0,"Mon, 18 Jan 2016 13:24:21 GMT"
ca3ed56556da6d44294d8e45bcd39f46c6745752,"W/""b12ac7d6645b9453c9885a9fbc04698907c37d54a5d3ec5aeecd2c1c6d8140bd""",Oleg Grenrus,phadej,3.0,6.0,9.0,"Mon, 18 Jan 2016 11:27:55 GMT"
b48274ed86dd7099496abc7aa3bf9eac485b1e49,"W/""9dcc3219ef73bd794f5fe1b0e5613bcc9b0a78ad2d0a660a50cbb6c38867f112""",Oleg Grenrus,phadej,6.0,6.0,12.0,"Mon, 18 Jan 2016 10:45:58 GMT"
2bc132c96487e438281b0daf676a1c1411692916,"W/""537ad039414582aaf98324209326e347bd21bb317dab0e4a08f6b17b4af92c6b""",Oleg Grenrus,phadej,23.0,52.0,75.0,"Mon, 18 Jan 2016 07:53:42 GMT"
c76d2a26c1daae622e53dbc3a0d63928bec27a2e,"W/""1e809cb5ef22022b263d46420982c9842fb1946e3b6821ecbea4596a9362608e""",Oleg Grenrus,phadej,23.0,52.0,75.0,"Mon, 18 Jan 2016 07:24:03 GMT"
20d63627d300b6f5159c7e8435d9bbc4e8f56715,"W/""e9687557f899e9d90208238bed05282a308a8e0ad14d4e57eff4e593138eef74""",Oleg Grenrus,phadej,137.0,10.0,147.0,"Mon, 18 Jan 2016 05:13:16 GMT"
30e6d7beb4f8b7e9ee981eb3dac42dec4aa3287e,"W/""aac76daa7271b2a17a93f855737e378ab51377e1a5e514f69d13c83631044eda""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Sat, 16 Jan 2016 12:55:21 GMT"
de0769557911c29f082657eb223a68707aca8620,"W/""12f19bc0d64f1226f53f464341377bd5ef69e90927d51583fd0ea26d6fe87e16""",Oleg Grenrus,phadej,104.0,9.0,113.0,"Sat, 16 Jan 2016 12:52:26 GMT"
32a1d6664ae893fd5be13751d7d69533f01e931c,"W/""34ce46340f32b1b586c13d079786a38ee1417fdafe9ca45ff9f78711d0f63a2d""",Oleg Grenrus,phadej,32.0,0.0,32.0,"Sat, 16 Jan 2016 10:08:41 GMT"
7f63755b299f907f5dd064ba53ce4662270808df,"W/""d0611502de2a933e307c2b160476d620863764f258dd2b75ba20feaef4c60c77""",Oleg Grenrus,phadej,25.0,0.0,25.0,"Tue, 12 Jan 2016 13:32:10 GMT"
b6faf3b3fbfbc03a78e2a89803e6217a04b4d7c5,"W/""b43185d368bf2930e1c0f3209f058ffa871cdf667e0cfe71084eac6c9c292605""",Oleg Grenrus,phadej,25.0,0.0,25.0,"Tue, 12 Jan 2016 13:15:35 GMT"
8a57107db2dc77035e62a660d455e92c3e1b1057,"W/""557a6756e4ce81d5a2d2db5fd7427c29921d98756bdb18038ff4bb5db4c6a30e""",Oleg Grenrus,phadej,3.0,3.0,6.0,"Tue, 12 Jan 2016 12:13:49 GMT"
af947a4ee5d20be04c892192c9695b233dcf5541,"W/""0b840729640e53a349243f4b25073d93d44efb405b472a01383b04100aa80dcc""",Oleg Grenrus,phadej,5.0,5.0,10.0,"Tue, 12 Jan 2016 11:57:43 GMT"
4b0c8db632e8d716605c7c0b469531b44fa7d566,"W/""78bd394299d1f596d1f85bfffcddeb69384816d8e1fff8f9b7ba4c362c18d4fe""",Oleg Grenrus,phadej,14.0,0.0,14.0,"Tue, 12 Jan 2016 10:44:04 GMT"
bd0180a73728e385dcd004af1ad711b9c621f9eb,"W/""4f1816774bb7c90590f561c0a627a17ffbdddd807749f29e452c3291a4b66a5a""",Oleg Grenrus,phadej,26.0,10.0,36.0,"Mon, 11 Jan 2016 16:38:37 GMT"
04e554bb1bd8e9b9aafbcdb36c30a0d4b357e93e,"W/""37c9e655feec0740abea6bb63eb984f19891c9e9c0ba32f8eae1b68cab5e9077""",Oleg Grenrus,phadej,26.0,10.0,36.0,"Mon, 11 Jan 2016 16:26:16 GMT"
fc8359739437626589d38b988afcc9fc4a11e761,"W/""295a5ea2a87606ae498b8a90312533afe0c89047a038389ecc11bc83e287e491""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Mon, 11 Jan 2016 15:58:15 GMT"
c12395bbd451ad7182bf65545bc337f2a18d56bf,"W/""a5e86baea1b9fa38d79c20ac6ca5f9501d03f4344ff4735e9edcd879b21e0175""",Oleg Grenrus,phadej,52.0,1.0,53.0,"Mon, 11 Jan 2016 15:40:43 GMT"
0e7c9440091930c4a84c0dea2d9980a7c85d02eb,"W/""81f3f613bcc813d45fcbe735d23a9a47df346111ed16e8128df99d3df2a055ea""",Oleg Grenrus,phadej,52.0,1.0,53.0,"Mon, 11 Jan 2016 14:13:26 GMT"
69a772d4191b1673502d9d107b92341048b6accf,"W/""b76232b499a1d26582184d5075c73a9ca60f38cf9b90951e1f1d4f985e71bb17""",Oleg Grenrus,phadej,36.0,182.0,218.0,"Mon, 11 Jan 2016 13:47:18 GMT"
7491ea638ce0d0f7122090ae0b8a4cd222993f29,"W/""a577b626767c81c68b995c88489759be5c4fbf933c667cea469a6579df6cb436""",Oleg Grenrus,phadej,36.0,182.0,218.0,"Mon, 11 Jan 2016 13:01:01 GMT"
b4aa0d2af880f81753fe4fb34c6ea89d0d960ca6,"W/""d433859dfa5e18ca106dc175f702ad5f95f74ca96a95b647aba887f032dd2d8d""",Oleg Grenrus,phadej,259.0,58.0,317.0,"Mon, 11 Jan 2016 00:43:00 GMT"
c1e3f2c1975f57de0c1ba9a3f7887d9634869190,"W/""7c6f67de2685ea3fe53d6ccf9060e6fed69226b1325fddf16ca59d39956af273""",Oleg Grenrus,phadej,125.0,36.0,161.0,"Mon, 11 Jan 2016 00:18:04 GMT"
3153383ef58554a2ac8f0a14ed0dc495f3e30737,"W/""1d5290065c971b83ed3cf5cee18a61082b5ca8ab5e76ed4a950a559eb1234b30""",Oleg Grenrus,phadej,136.0,26.0,162.0,"Sun, 10 Jan 2016 23:59:14 GMT"
36a6c079a1ac54732eccefaa2b86417b02c148cf,"W/""9848da08475d6e28b55af4b88917f21b23075ed7101ea85cd8479d955b0f3dc4""",Oleg Grenrus,phadej,6.0,4.0,10.0,"Sun, 10 Jan 2016 23:48:11 GMT"
1ad173910df9e94ec7ce44960167900c1b809a68,"W/""28b648d6a3ed4557143ddae7c2f4564405e421bb232bb1d2663854b15b543bc5""",Oleg Grenrus,phadej,127.0,32.0,159.0,"Sun, 10 Jan 2016 23:38:41 GMT"
a415448e6db453aeb27f4cb21c697745dc9ab6b1,"W/""e91bc4be9379d965430cee20de7597728c6507eec9aaf31e71db0b3493712166""",Oleg Grenrus,phadej,127.0,32.0,159.0,"Sun, 10 Jan 2016 23:23:42 GMT"
b280c1340242771cca6a918365ee4115ea517762,"W/""56e65da9cfd5a8106b534909ea4bbd8ccace421d6cc823b29874f4b09907c499""",Oleg Grenrus,phadej,222.0,143.0,365.0,"Sun, 10 Jan 2016 22:29:59 GMT"
874bd4a16400f0b87f4746de70c0001c1edb0604,"W/""e462a24d2b2148ab299e3a77e92ed76f2c05adbc66bf98d423454f8859e55130""",Oleg Grenrus,phadej,222.0,143.0,365.0,"Sun, 10 Jan 2016 22:03:03 GMT"
d83478af63555d5cde025bd708401f5974e43e71,"W/""332dbde1b311a5a74b673c144d53359674213287f0392aa23a7620cb40014d27""",Oleg Grenrus,phadej,285.0,283.0,568.0,"Sun, 10 Jan 2016 19:53:29 GMT"
d464d8e4b3265ed331d5831c69f9e49b41a1954a,"W/""6877d1197318720fe5ef53718c81765c71ed90a7d0464bb839a8fb9608eba7d6""",Oleg Grenrus,phadej,285.0,283.0,568.0,"Sun, 10 Jan 2016 15:30:20 GMT"
d04cf452e33907066296ceb1ca44d51d35fdc4be,"W/""273ab7ace819182bc0dfd7b0c437c5fb6bc8c9e3ec89a10bfef85bb3339b26c4""",Oleg Grenrus,phadej,113.0,103.0,216.0,"Sun, 10 Jan 2016 13:36:43 GMT"
e8d4997a90981717aec2cf203b34901c5fc92cc2,"W/""8b001f9b5e1cdfcc500fa0b1fbf13b9b2faf3962c517a09082995514ede2de8a""",Oleg Grenrus,phadej,113.0,103.0,216.0,"Sun, 10 Jan 2016 13:01:23 GMT"
10584bbc5798f0ac4069e3cde8cdc243f3f30a75,"W/""4247ee9c92f2a58cca8f6725b676681ab9f68f33b0ddcd0ec9f212f8ad951348""",Oleg Grenrus,phadej,21.0,16.0,37.0,"Sun, 10 Jan 2016 13:01:07 GMT"
dc4622a5c0406cc2f03c64312dba35904f0d7d94,"W/""f4aa311596767f0dc6dd3065d864f125bfda65eaf19eeef34dfc6998d90b9d11""",Oleg Grenrus,phadej,21.0,16.0,37.0,"Sun, 10 Jan 2016 12:48:33 GMT"
eaadd61cd3cd2e57c4ef4291aa64e21c3e45546b,"W/""ec7a03106acb56ed0ad32b1c237c764b7023d33e2194068de19e0bd169653054""",Oleg Grenrus,phadej,82.0,125.0,207.0,"Sun, 10 Jan 2016 12:19:49 GMT"
